"version","generated_at","figure","category","purpose","original_path","original_relative_path","fixed_path","fixed_relative_path","size_bytes","sha256","fixed_status","fixed_method","note"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:30","Figure_2","global_reporting_code","Reporting/rerun framework scripts relevant to reproducibility","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\99_reporting\v37_4_traceability_repair_after_empty_v37_3\01_powershell\04_run_v37_3_verbose_then_repair.ps1","2_code\99_reporting\v37_4_traceability_repair_after_empty_v37_3\01_powershell\04_run_v37_3_verbose_then_repair.ps1","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\global_reporting_code\04_run_v37_3_verbose_then_repair.ps1","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\global_reporting_code\04_run_v37_3_verbose_then_repair.ps1","1727","77BC40D00EE6CB75319D6FD6B1D38681C61F072EDAE820F7D2C45DABAB31F217","fixed","copy","Matched 2_code\99_reporting\*v37*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:30","Figure_2","global_reporting_code","Reporting/rerun framework scripts relevant to reproducibility","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\99_reporting\v37_4_traceability_repair_after_empty_v37_3\02_workflow_records\MR_IL6R_CRC_workflow_progress_2026-05-16_v37_4_traceability_repair.md","2_code\99_reporting\v37_4_traceability_repair_after_empty_v37_3\02_workflow_records\MR_IL6R_CRC_workflow_progress_2026-05-16_v37_4_traceability_repair.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\global_reporting_code\MR_IL6R_CRC_workflow_progress_2026-05-16_v37_4_traceability_repair.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\global_reporting_code\MR_IL6R_CRC_workflow_progress_2026-05-16_v37_4_traceability_repair.md","1314","6A3C2B2F9BD50A822B8BCDE3E187F7164EBF45F644AFBB19CFE6E19B3F3AFC07","fixed","copy","Matched 2_code\99_reporting\*v37*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:57","Figure_2","mr_code","MR analysis/plotting code","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\01_mr\01_extract_instruments.R","2_code\01_mr\01_extract_instruments.R","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\01_extract_instruments.R","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\01_extract_instruments.R","2123","2DFD2709E08A32E9D320FCB561A045675DAF1C82EAE808BDDBEFC6E195326E64","fixed","copy","Matched 2_code\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_code","MR analysis/plotting code","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\01_mr\02_harmonise_mr.R","2_code\01_mr\02_harmonise_mr.R","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\02_harmonise_mr.R","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\02_harmonise_mr.R","2990","BFF5694AD60CA4D597EC1ACC0EC85B0FDD087E3768758EDDB07E9DB3FBCEDCDF","fixed","copy","Matched 2_code\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:57","Figure_2","mr_code","MR analysis/plotting code","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\01_mr\03_sensitivity_plots.R","2_code\01_mr\03_sensitivity_plots.R","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\03_sensitivity_plots.R","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\03_sensitivity_plots.R","2215","0A620CCCB253A40DCFFCFA4047374C5A682DCBB24C35F2DD01DEBF5A48021FAC","fixed","copy","Matched 2_code\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:57","Figure_2","mr_code","MR analysis/plotting code","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\01_mr\previous_version\01_extract_instruments_REPLACE.R","2_code\01_mr\previous_version\01_extract_instruments_REPLACE.R","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\01_extract_instruments_REPLACE.R","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\01_extract_instruments_REPLACE.R","2123","2DFD2709E08A32E9D320FCB561A045675DAF1C82EAE808BDDBEFC6E195326E64","fixed","copy","Matched 2_code\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:57","Figure_2","mr_code","MR analysis/plotting code","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\01_mr\previous_version\02_harmonise_mr_REPLACE.R","2_code\01_mr\previous_version\02_harmonise_mr_REPLACE.R","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\02_harmonise_mr_REPLACE.R","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\02_harmonise_mr_REPLACE.R","2990","BFF5694AD60CA4D597EC1ACC0EC85B0FDD087E3768758EDDB07E9DB3FBCEDCDF","fixed","copy","Matched 2_code\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:57","Figure_2","mr_code","MR analysis/plotting code","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\2_code\01_mr\previous_version\03_sensitivity_plots_REPLACE.R","2_code\01_mr\previous_version\03_sensitivity_plots_REPLACE.R","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\03_sensitivity_plots_REPLACE.R","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_code\03_sensitivity_plots_REPLACE.R","2215","0A620CCCB253A40DCFFCFA4047374C5A682DCBB24C35F2DD01DEBF5A48021FAC","fixed","copy","Matched 2_code\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_figures","MR original figures","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\4_figures\Fig2\Fig2A_MR_forest_IL6R_CRC.pdf","4_figures\Fig2\Fig2A_MR_forest_IL6R_CRC.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2A_MR_forest_IL6R_CRC.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2A_MR_forest_IL6R_CRC.pdf","5175","8684A725D2307DE001C49DE86518789AAE45AE6B19611E97C36A9572259F42BF","fixed","copy","Matched 4_figures\Fig2\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_figures","MR original figures","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\4_figures\Fig2\Fig2B_MR_scatter_IL6R_CRC.pdf","4_figures\Fig2\Fig2B_MR_scatter_IL6R_CRC.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2B_MR_scatter_IL6R_CRC.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2B_MR_scatter_IL6R_CRC.pdf","5313","772CF7B102E93F9C271B5868AC97AC2688279F323E2420F87F338CBD0A770CF8","fixed","copy","Matched 4_figures\Fig2\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_figures","MR original figures","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\4_figures\Fig2\Fig2C_MR_funnel_IL6R_CRC.pdf","4_figures\Fig2\Fig2C_MR_funnel_IL6R_CRC.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2C_MR_funnel_IL6R_CRC.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2C_MR_funnel_IL6R_CRC.pdf","5017","B73E54F08E0535FB97EFE63E7B807B75D0E0876408B99F8B9AF22C7664CCD577","fixed","copy","Matched 4_figures\Fig2\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_figures","MR original figures","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\4_figures\Fig2\Fig2D_MR_leaveoneout_IL6R_CRC.pdf","4_figures\Fig2\Fig2D_MR_leaveoneout_IL6R_CRC.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2D_MR_leaveoneout_IL6R_CRC.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_figures\Fig2D_MR_leaveoneout_IL6R_CRC.pdf","5040","CEFE5298A5394DD20AB6912F88819A1947FB2CB5E8DF83151002DF1905F3C86A","fixed","copy","Matched 4_figures\Fig2\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\logs\01_extract_instruments_2026-01-24.log","3_results\01_mr\logs\01_extract_instruments_2026-01-24.log","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\01_extract_instruments_2026-01-24.log","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\01_extract_instruments_2026-01-24.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\logs\01_extract_instruments_2026-01-25.log","3_results\01_mr\logs\01_extract_instruments_2026-01-25.log","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\01_extract_instruments_2026-01-25.log","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\01_extract_instruments_2026-01-25.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\logs\02_harmonise_mr_2026-01-24.log","3_results\01_mr\logs\02_harmonise_mr_2026-01-24.log","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\02_harmonise_mr_2026-01-24.log","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\02_harmonise_mr_2026-01-24.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\logs\02_harmonise_mr_2026-01-25.log","3_results\01_mr\logs\02_harmonise_mr_2026-01-25.log","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\02_harmonise_mr_2026-01-25.log","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\02_harmonise_mr_2026-01-25.log","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\MR-IL6R-CRC_mr_01_instruments_CRP_2026-01-25.tsv","3_results\01_mr\MR-IL6R-CRC_mr_01_instruments_CRP_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_01_instruments_CRP_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_01_instruments_CRP_2026-01-25.tsv","1028","816849807619EC101BE15E638BAA71ECF875550C87BD60836AF2AAC77388F19C","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\MR-IL6R-CRC_mr_01_instruments_IL6_2026-01-25.tsv","3_results\01_mr\MR-IL6R-CRC_mr_01_instruments_IL6_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_01_instruments_IL6_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_01_instruments_IL6_2026-01-25.tsv","566","DE2D9BAEF929DA2200B92E9EAF3916D50604D3154FE1FC0D7327AA0D38874A40","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\MR-IL6R-CRC_mr_01_instruments_IL6R_2026-01-25.tsv","3_results\01_mr\MR-IL6R-CRC_mr_01_instruments_IL6R_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_01_instruments_IL6R_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_01_instruments_IL6R_2026-01-25.tsv","1178","F54EB2BF22DA1840392E9421BDFF1164AACFD773C684ACBC5B43ECDFEE6FFB26","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\MR-IL6R-CRC_mr_02_harmonised_IL6R_ebiaGCST90013862_2026-01-25.tsv","3_results\01_mr\MR-IL6R-CRC_mr_02_harmonised_IL6R_ebiaGCST90013862_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_02_harmonised_IL6R_ebiaGCST90013862_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_02_harmonised_IL6R_ebiaGCST90013862_2026-01-25.tsv","2733","72B4501B41C51AA5398A4B1CC849281CF9C7CE6D451248C2EA34D68AC21659BE","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\MR-IL6R-CRC_mr_02_harmonised_IL6R_finnCRC_2026-01-25.tsv","3_results\01_mr\MR-IL6R-CRC_mr_02_harmonised_IL6R_finnCRC_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_02_harmonised_IL6R_finnCRC_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_02_harmonised_IL6R_finnCRC_2026-01-25.tsv","2383","EC1F952B76FDA8FBC0B6B6AB62D6B0B0782B9EC2BAAE2804E15FFD3E88E7A4DC","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\MR-IL6R-CRC_mr_02_harmonised_IL6R_ieub4965_2026-01-25.tsv","3_results\01_mr\MR-IL6R-CRC_mr_02_harmonised_IL6R_ieub4965_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_02_harmonised_IL6R_ieub4965_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\MR-IL6R-CRC_mr_02_harmonised_IL6R_ieub4965_2026-01-25.tsv","2017","7D566C22202E56EDEC261B87267A5609CF8BE3D33866F253EE973413B8954421","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\sessionInfo_mr01_2026-01-25.txt","3_results\01_mr\sessionInfo_mr01_2026-01-25.txt","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\sessionInfo_mr01_2026-01-25.txt","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\sessionInfo_mr01_2026-01-25.txt","1335","BF1948282826BEF0EA66291E2C814AD32E0ADCD830FAC70BB82B606BB3567A69","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\sessionInfo_mr02_2026-01-25.txt","3_results\01_mr\sessionInfo_mr02_2026-01-25.txt","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\sessionInfo_mr02_2026-01-25.txt","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\sessionInfo_mr02_2026-01-25.txt","1335","BF1948282826BEF0EA66291E2C814AD32E0ADCD830FAC70BB82B606BB3567A69","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\sessionInfo_mr03_2026-01-25.txt","3_results\01_mr\sessionInfo_mr03_2026-01-25.txt","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\sessionInfo_mr03_2026-01-25.txt","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\sessionInfo_mr03_2026-01-25.txt","1589","DE20C9AD6AE1D19894815D7ACC768B9444D2043ECBB8B14C70181B2F07E5E82D","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\Table1_MR_results_IL6R_ebiaGCST90013862_2026-01-25.tsv","3_results\01_mr\Table1_MR_results_IL6R_ebiaGCST90013862_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\Table1_MR_results_IL6R_ebiaGCST90013862_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\Table1_MR_results_IL6R_ebiaGCST90013862_2026-01-25.tsv","1054","9D31EFEE8C920C4B5671ECC97A6011602E1B059DB14348A073697597CE3A4EF0","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\Table1_MR_results_IL6R_finnCRC_2026-01-25.tsv","3_results\01_mr\Table1_MR_results_IL6R_finnCRC_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\Table1_MR_results_IL6R_finnCRC_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\Table1_MR_results_IL6R_finnCRC_2026-01-25.tsv","1142","D23AE5FC82AC74DA81BA176E23E3CC8F5CFA77FA0F9DF115C8E62FB4C3FAEDE9","fixed","copy","Matched 3_results\01_mr\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:56","Figure_2","mr_results","MR result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\01_mr\Table1_MR_results_IL6R_ieub4965_2026-01-25.tsv","3_results\01_mr\Table1_MR_results_IL6R_ieub4965_2026-01-25.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\Table1_MR_results_IL6R_ieub4965_2026-01-25.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_2\mr_results\Table1_MR_results_IL6R_ieub4965_2026-01-25.tsv","917","D5DF174A80F63766C1CA22E9081B81F1B85A2B636D271107F9DF97C1066EC94A","fixed","copy","Matched 3_results\01_mr\*"
